end_time,artist_name,track_name,ms_played,id,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature
2021-03-04 17:58,Ariana Grande,shut up,157710,4kbj5MwxO1bq9wjT5g9HaA,0.00701,0.578,0.866,1,0.0,0.257,-3.804,1,0.0619,0.619,128.038,4
2021-03-04 18:04,Ariana Grande,34+35,155589,6Im9k8u9iIzKMrmV7BWtlF,0.237,0.83,0.585,0,0.0,0.248,-6.476,1,0.094,0.485,109.978,4
2021-03-04 18:07,Ariana Grande,God is a woman,197546,5OCJzvD7sykQEKHH7qAC3C,0.0233,0.602,0.658,1,6e-05,0.237,-5.934,1,0.0558,0.268,145.031,4
2021-03-04 18:11,Jason Mraz,Geek in the Pink,235506,2MMRWb4gn8mwpK5RLlPtl5,0.374,0.665,0.749,10,0.0,0.0375,-4.43,0,0.0776,0.897,91.822,4
2021-03-04 18:12,Ariana Grande,no tears left to cry,61840,2qT1uLXPVPzGgFOx4jtEuo,0.04,0.699,0.713,9,3.11e-06,0.294,-5.507,0,0.0594,0.354,121.993,4
2021-03-04 18:17,Eminem,The Real Slim Shady,270485,3yfqSUWxFvZELEM4PmlwIR,0.0302,0.949,0.661,5,0.0,0.0454,-4.244,0,0.0572,0.76,104.504,4
2021-03-04 18:19,Taylor Swift,We Are Never Ever Getting Back Together,163498,0VwNdo84DaVYLIkbVO86ND,0.00957,0.628,0.676,7,2.65e-05,0.121,-5.911,1,0.0916,0.75,85.984,4
2021-03-04 18:20,Ed Sheeran,"You Need Me, I Don't Need You - Live at the Bedford",19242,2GGOQWJo7FGEQojc7baekK,0.48,0.506,0.911,0,0.0,0.696,-4.779,1,0.23,0.781,105.475,4
2021-03-04 18:21,Ed Sheeran,"You Need Me, I Don't Need You - Live at the Bedford",4970,2GGOQWJo7FGEQojc7baekK,0.48,0.506,0.911,0,0.0,0.696,-4.779,1,0.23,0.781,105.475,4
2021-03-04 18:21,Ed Sheeran,"You Need Me, I Don't Need You - Live and in Session",2709,3cvGbWQhQ73AZjz1XOoOFA,0.105,0.5,0.847,4,0.0,0.249,-4.969,0,0.151,0.848,109.525,4
2021-03-04 18:26,Ed Sheeran,"You Need Me, I Don't Need You",186858,5KL4iZkCTZyXl7KnHgfVDj,0.162,0.749,0.837,7,0.0,0.525,-8.837,1,0.0512,0.927,103.483,4
2021-03-04 18:26,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2901,2Rk4JlNc2TPmZe2af99d45,0.033,0.61,0.83,0,0.0,0.118,-4.105,1,0.0571,0.728,182.162,4
2021-03-04 18:29,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),746,2Rk4JlNc2TPmZe2af99d45,0.033,0.61,0.83,0,0.0,0.118,-4.105,1,0.0571,0.728,182.162,4
2021-03-04 18:29,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),178530,2Rk4JlNc2TPmZe2af99d45,0.033,0.61,0.83,0,0.0,0.118,-4.105,1,0.0571,0.728,182.162,4
2021-03-04 18:33,The Chainsmokers,Call You Mine,217640,2oejEp50ZzPuQTQ6v54Evp,0.204,0.585,0.696,4,0.0,0.344,-5.6,0,0.0307,0.522,104.01,4
2021-03-04 18:36,Jonas Brothers,Cool,2720,2V4bv1fNWfTcyRJKmej6Sj,0.179,0.768,0.82,7,0.0,0.689,-4.63,0,0.0474,0.625,129.965,4
2021-03-04 18:36,Taylor Swift,Cruel Summer,178426,1BxfuPKGuaTgP7aM0Bbdwr,0.117,0.552,0.702,9,2.06e-05,0.105,-5.707,1,0.157,0.564,169.994,4
2021-03-04 18:39,MAX,Love Me Less (feat. Quinn XCII),177669,2tOOcDDYkh0PSjr6GwPEAJ,0.0828,0.732,0.856,11,0.0,0.323,-2.2,0,0.0929,0.771,145.034,4
2021-03-04 18:41,Katy Perry,Never Really Over,768,5PYQUBXc7NYeI1obMKSJK0,0.194,0.77,0.882,8,0.0,0.316,-4.792,1,0.0602,0.385,99.991,4
2021-03-04 18:41,5 Seconds of Summer,Youngblood,131184,2iUXsYOEPhVqEBwsqP70rE,0.0169,0.596,0.854,7,0.0,0.124,-5.114,0,0.463,0.152,120.274,4
2021-03-04 18:51,Shawn Mendes,If I Can't Have You,20906,6LsAAHotRLMOHfCsSfYCsz,0.524,0.692,0.809,2,0.0,0.147,-4.198,1,0.0602,0.864,123.911,4
2021-03-04 18:51,Kygo,Stole the Show,2090,5masKPHeAOVNgxdLebIcK7,0.271,0.64,0.635,8,0.0,0.319,-7.565,0,0.226,0.475,100.034,4
2021-03-04 18:55,Kygo,Stole the Show,221195,5masKPHeAOVNgxdLebIcK7,0.271,0.64,0.635,8,0.0,0.319,-7.565,0,0.226,0.475,100.034,4
2021-03-04 18:59,Rick Astley,Never Gonna Give You Up,197406,4cOdK2wGLETKBW3PvgPWqT,0.115,0.721,0.939,8,3.79e-05,0.108,-11.823,1,0.0376,0.914,113.309,4
2021-03-04 22:30,Maroon 5,Never Gonna Leave This Bed,3818,4ucLHLiSjvkCz5Lr5dlVUj,0.11,0.609,0.81,11,0.0,0.246,-4.207,1,0.0296,0.47,117.364,4
2021-03-04 22:31,Maroon 5,Never Gonna Leave This Bed,31060,4ucLHLiSjvkCz5Lr5dlVUj,0.11,0.609,0.81,11,0.0,0.246,-4.207,1,0.0296,0.47,117.364,4
2021-03-04 22:32,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",55544,1hQFF33xi8ruavZNyovtUN,0.0588,0.737,0.495,1,9.12e-06,0.0542,-13.489,1,0.027,0.967,104.409,4
2021-03-04 22:34,Anna of the North,Dream Girl,3904,59bY27SZQ4r25o02vqOhgC,0.194,0.603,0.771,9,0.0,0.13,-6.336,1,0.0627,0.332,139.988,4
2021-03-04 22:34,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",824,1hQFF33xi8ruavZNyovtUN,0.0588,0.737,0.495,1,9.12e-06,0.0542,-13.489,1,0.027,0.967,104.409,4
2021-03-04 22:34,Niall Horan,Heartbreak Weather,111749,3jf3c9EOFam6Q15sho0XWw,0.00153,0.592,0.884,1,0.0,0.0699,-3.689,1,0.0554,0.772,82.225,4
2021-03-04 22:34,Maroon 5,Never Gonna Leave This Bed,1968,4ucLHLiSjvkCz5Lr5dlVUj,0.11,0.609,0.81,11,0.0,0.246,-4.207,1,0.0296,0.47,117.364,4
2021-03-04 22:34,Queen,Don't Stop Me Now,645,6XdYD0hrNIOHb0emKC3l9U,0.71,0.471,0.553,5,0.0,0.101,-5.51,1,0.0773,0.419,112.603,3
2021-03-04 22:38,Phil Collins,In The Air Tonight - 2015 Remastered,279877,18AXbzPzBS8Y3AkgSxzJPb,0.551,0.446,0.239,0,4.1e-06,0.0697,-13.945,1,0.0316,0.298,189.507,4
2021-03-04 22:43,The Police,The Bed's Too Big Without You,5896,3PfBnnkOf0LbCw2jixUCQG,0.0287,0.736,0.75,11,0.19,0.0518,-11.273,0,0.106,0.883,90.751,4
2021-03-04 22:43,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,273600,3dmqIB2Qxe2XZobw9gXxJ6,0.0272,0.464,0.655,7,1.34e-06,0.328,-9.058,0,0.0608,0.531,169.515,4
2021-03-04 22:47,Arctic Monkeys,505,253587,58ge6dfP91o9oXMzq3XkIS,0.00237,0.52,0.852,0,5.79e-05,0.0733,-5.866,1,0.0543,0.234,140.267,4
2021-03-04 22:47,Traveling Wilburys,Last Night,6059,3avYqdwHKEq8beXbeWCKqJ,0.00125,0.652,0.812,3,3.01e-05,0.667,-3.797,0,0.0409,0.72,126.023,4
2021-03-04 22:50,Tom Petty and the Heartbreakers,I Need to Know,144173,7ffwRz8lZyDOE4Vj58Lo72,0.486,0.813,0.949,3,9.75e-06,0.112,-2.563,0,0.0336,0.792,115.061,4
2021-03-04 22:50,Tom Petty and the Heartbreakers,We Stand A Chance,313,2zRf7G1LNe1D6jXQw1zZfr,0.0437,0.615,0.833,11,0.00184,0.0631,-5.139,0,0.03,0.903,114.799,4
2021-03-04 22:54,Niall Horan,Cross Your Mind,34035,2zPIhmitmDGUjW1JQQ1PeG,0.141,0.747,0.415,0,0.29,0.462,-14.366,1,0.03,0.441,111.721,4
2021-03-04 22:54,Taylor Swift,"no body, no crime (feat. HAIM)",215627,3RaT22zZsxVYxxKR7TAaYF,0.418,0.546,0.613,7,0.0,0.103,-7.589,0,0.0264,0.535,79.015,4
2021-03-04 22:57,The Beatles,Nowhere Man,162400,5SUlhldQJtOhUr2GzH5RI7,0.00797,0.534,0.624,4,0.0,0.128,-9.589,1,0.0462,0.687,121.402,4
2021-03-04 23:01,Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,244440,66LhCsc06aTa2Ig7iYPDSP,0.379,0.631,0.597,4,0.00273,0.146,-7.382,0,0.026,0.665,107.26,4
2021-03-04 23:05,FINNEAS,American Cliché,1902,2IFioAFD8QEIq17UwOaSFb,0.0732,0.772,0.503,11,0.0,0.0785,-7.603,0,0.0873,0.496,138.046,4
2021-03-04 23:05,Taylor Swift,Eyes Open,244587,69Kzq3FMkDwiSFBQzRckFD,0.00102,0.696,0.628,2,0.428,0.272,-8.407,1,0.0274,0.701,100.038,4
2021-03-04 23:05,The Police,Truth Hits Everybody,23585,4pLhVO0JuMiFDSJYDiGP7S,0.0429,0.436,0.939,9,0.000733,0.219,-6.682,1,0.0615,0.624,164.814,4
2021-03-04 23:09,Taylor Swift,long story short,215920,2o2sgVJIgFXk8GQjWTgI6U,0.66,0.546,0.73,0,0.179,0.0972,-7.704,1,0.0417,0.573,157.895,4
2021-03-04 23:12,Tom Petty and the Heartbreakers,Waiting for Tonight - 2015 Remaster,203561,0lBy4mnED2JLmdSxMyG37f,0.00291,0.535,0.82,6,3.11e-05,0.334,-5.285,0,0.043,0.773,116.988,4
2021-03-04 23:13,Taylor Swift,gold rush,6996,5BK0uqwY9DNfZ630STAEaq,0.83,0.512,0.462,9,0.166,0.121,-10.491,1,0.0408,0.353,112.05,4
2021-03-04 23:16,Queen,Don't Stop Me Now,209600,6XdYD0hrNIOHb0emKC3l9U,0.71,0.471,0.553,5,0.0,0.101,-5.51,1,0.0773,0.419,112.603,3
2021-03-04 23:19,Anna of the North,Dream Girl,151680,59bY27SZQ4r25o02vqOhgC,0.194,0.603,0.771,9,0.0,0.13,-6.336,1,0.0627,0.332,139.988,4
2021-03-04 23:19,MAX,Love Me Less (feat. Quinn XCII),525,2tOOcDDYkh0PSjr6GwPEAJ,0.0828,0.732,0.856,11,0.0,0.323,-2.2,0,0.0929,0.771,145.034,4
2021-03-04 23:19,Shy Baldwin,One Less Angel,829,3OsSb8LatkmXw0bfl1Wy2F,0.351,0.68,0.644,0,0.0,0.316,-6.804,1,0.0297,0.964,120.025,4
2021-03-04 23:19,ABBA,Dancing Queen,18894,0GjEhVFGZW8afUYGChu3Rr,0.358,0.543,0.87,9,0.000939,0.792,-6.514,1,0.0428,0.754,100.804,4
2021-03-04 23:23,Keane,Somewhere Only We Know,236160,0ll8uFnc0nANY35E0Lfxvg,0.0794,0.453,0.655,9,7.61e-06,0.0849,-4.22,1,0.0259,0.368,172.012,4
2021-03-04 23:27,blackbear,chateau,212927,41mclLjggl2nmbYpRisKrh,0.43,0.641,0.365,7,8.23e-06,0.297,-11.763,1,0.027,0.348,134.881,4
2021-03-04 23:30,ZAYN,There You Are,199600,4xSVkbqCz1xaevkjP8xXL5,0.227,0.427,0.737,4,0.0,0.376,-4.124,0,0.0474,0.653,116.98,4
2021-03-04 23:34,Big Gigantic,Friends,238330,5TxRUOsGeWeRl3xOML59Ai,0.128,0.216,0.497,10,2.39e-06,0.111,-8.025,1,0.0371,0.313,187.308,3
2021-03-04 23:36,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),121472,2Rk4JlNc2TPmZe2af99d45,0.033,0.61,0.83,0,0.0,0.118,-4.105,1,0.0571,0.728,182.162,4
2021-03-04 23:39,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",204093,100eDEmpWV5YGVCqHI0leU,0.209,0.568,0.701,3,1.06e-06,0.0769,-4.566,0,0.0426,0.353,89.969,4
2021-03-04 23:43,BTS,Boy With Luv (feat. Halsey),229773,4a9tbd947vo9K8Vti9JwcI,0.0933,0.645,0.862,11,0.0,0.193,-4.761,0,0.0845,0.803,119.947,4
2021-03-04 23:47,Conan Gray,Crush Culture,204120,2sHwSBNDZN2yjCtgwStYt1,0.146,0.522,0.765,0,0.0,0.0866,-5.395,1,0.193,0.455,180.065,4
2021-03-04 23:51,Lupe Fiasco,The Show Goes On,239613,4NTWZqvfQTlOMitlVn6tew,0.0189,0.591,0.889,7,0.0,0.155,-3.839,1,0.115,0.65,143.067,4
2021-03-04 23:54,Neon Trees,Nights,215888,7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,0.548,5,1.01e-06,0.113,-9.362,0,0.118,0.423,89.815,4
2021-03-04 23:57,Bryce Vine,Drew Barrymore,191147,06u5LrUpbosQlQ1QJFhPpG,0.491,0.577,0.523,0,0.0,0.147,-5.538,0,0.0429,0.29,134.93,4
2021-03-05 00:01,The Chainsmokers,Call You Mine,217640,2oejEp50ZzPuQTQ6v54Evp,0.204,0.585,0.696,4,0.0,0.344,-5.6,0,0.0307,0.522,104.01,4
2021-03-05 00:05,Jason Mraz,Have It All,226098,7BXW1QCg56yzEBV8pW8pah,0.204,0.643,0.638,1,0.0,0.0707,-4.947,0,0.0407,0.6,82.001,4
2021-03-05 00:06,Tash Sultana,Jungle (Radio Edit),649,7dEGgbP5Ld5mQfbpiwDjoe,0.182,0.528,0.726,1,1.42e-06,0.0995,-5.604,0,0.0308,0.564,146.035,4
2021-03-05 00:06,Zedd,Good Thing (with Kehlani),55741,5aUSEPNd3m5xliFK4pn5mU,0.399,0.693,0.564,1,0.0,0.0409,-3.857,0,0.0378,0.574,185.913,3
2021-03-05 00:09,John Mayer,New Light,216015,4T6FWA703h6H7zk1FoSARw,0.316,0.826,0.694,7,0.0285,0.074,-7.862,1,0.0315,0.852,123.932,4
2021-03-05 00:14,BØRNS,Holy Ghost,256653,2LjvIdtY6NISb0eIB2wDJb,0.554,0.632,0.565,10,0.166,0.108,-7.076,1,0.027,0.353,98.08,4
2021-03-05 00:17,NEIKED,Sexual,188889,3VZmChrnVW8JK6ano4gSED,0.119,0.805,0.602,0,0.000122,0.0581,-9.7,0,0.0579,0.744,94.382,4
2021-03-05 00:20,Sam Smith,How Do You Sleep?,202205,6b2RcmUt1g9N9mQ3CbjX2Y,0.153,0.477,0.682,1,0.0,0.0763,-4.931,0,0.0925,0.345,110.567,5
2021-03-05 00:24,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668,6pooRNiLyYpxZeIA5kJ5EX,0.0128,0.643,0.594,2,0.0,0.118,-5.453,1,0.0318,0.442,144.033,4
2021-03-05 00:27,CVBZ,Louder,193962,4Aw8n6r2vuU0KUo1a2nftp,0.0432,0.643,0.667,0,0.0,0.0904,-6.947,0,0.151,0.478,145.999,4
2021-03-05 00:30,The Vamps,Personal,193200,6vWEAOUSxohKxhp0K1BsxL,0.457,0.661,0.44,2,0.0,0.128,-9.104,1,0.0803,0.352,149.937,4
2021-03-05 00:33,Bruno Mars,Treasure,178560,55h7vJchibLdUkxdlX3fK7,0.0412,0.874,0.692,5,7.24e-05,0.324,-5.28,0,0.0431,0.937,116.017,4
2021-03-05 00:37,Emma Stone,Someone In The Crowd,259613,39ncDMVidHOeQgeC5anYZM,0.0906,0.616,0.538,0,8.98e-06,0.192,-9.165,0,0.17,0.278,127.948,4
2021-03-05 00:42,Passion Pit,Take a Walk,264493,4Sfa7hdVkqlM8UW5LsSY3F,0.0338,0.566,0.755,11,0.0,0.315,-5.526,1,0.0368,0.445,101.006,4
2021-03-05 00:45,The Strike,The Strangest Dream,1307,6HFlrUeCo9BwRvhlYkDbn6,0.448,0.554,0.374,4,1.54e-05,0.265,-13.367,1,0.0276,0.851,80.113,1
2021-03-05 00:45,5 Seconds of Summer,Youngblood,427,2iUXsYOEPhVqEBwsqP70rE,0.0169,0.596,0.854,7,0.0,0.124,-5.114,0,0.463,0.152,120.274,4
2021-03-05 00:45,Troye Sivan,FOOLS,252,0L5gFNrzHyh4OhMwEz6DGS,0.23,0.515,0.773,6,1.29e-06,0.0938,-4.848,1,0.0479,0.379,128.001,4
2021-03-05 00:45,Dan + Shay,Tequila - R3HAB Remix,1092,2aAyDqzwEeVIigSMFM1tNS,0.0119,0.578,0.862,8,1.79e-05,0.0744,-3.059,0,0.0405,0.547,100.049,4
2021-03-05 00:45,Marshmello,Be Kind (with Halsey),172762,3Z8FwOEN59mRMxDCtb8N0A,0.00776,0.63,0.633,4,0.0,0.0541,-7.088,1,0.0457,0.452,93.995,4
2021-03-05 00:45,B.o.B,So Good,200,5OUTFH5acycdnf8OVo21Gv,0.592,0.405,0.505,5,0.0,0.121,-7.75,1,0.0458,0.318,164.971,4
2021-03-05 00:45,Nick Jonas,Jealous,9701,0MMyJUC3WNnFS1lit5pTjk,0.198,0.695,0.575,10,0.0,0.0614,-6.334,0,0.116,0.699,163.929,4
2021-03-05 00:46,BØRNS,American Money,72155,4AewKenHXKBt643p473xCk,0.0226,0.542,0.867,6,0.00347,0.116,-5.26,0,0.0813,0.326,134.984,4
2021-03-05 00:48,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),85511,6HTJZ0TQJVMSKkUGzAOe2h,0.194,0.805,0.858,0,7.89e-06,0.256,-3.067,1,0.105,0.523,97.033,4
2021-03-05 00:50,DVBBS,West Coast (feat. Quinn XCII),150819,4fCE1SCDulouoac9Q8XroU,0.00248,0.714,0.798,5,0.000678,0.103,-4.239,0,0.0612,0.659,119.017,4
2021-03-05 00:50,Bazzi,Soarin,13791,4pabDIdwjv80lbsx7XcNwZ,0.0635,0.45,0.674,0,0.0,0.381,-5.268,1,0.0332,0.211,76.882,4
2021-03-05 04:33,Conan Gray,Wish You Were Sober,14634,0kn2gu8Pd03DiYHzRvX2Xk,0.0178,0.701,0.728,2,0.0,0.17,-5.226,1,0.0468,0.696,91.071,4
2021-03-05 04:36,Conan Gray,Overdrive,183070,3QyoC6OvQUmpQwQZ18iaTs,0.0101,0.568,0.788,5,0.0,0.141,-6.28,1,0.0377,0.46,104.959,4
2021-03-05 04:37,Sam Smith,Diamonds,11050,1z9kQ14XBSN0r2v6fx4IdG,0.00125,0.564,0.71,11,0.0,0.109,-4.92,0,0.0461,0.393,91.972,4
2021-03-05 04:37,ZAYN,Entertainer,62975,4By48hpAtUx7F7F1yxvwvm,0.475,0.697,0.568,5,2.51e-05,0.0922,-8.017,1,0.0369,0.502,153.931,4
2021-03-05 04:39,La La Land Cast,Another Day Of Sun,78186,5kRBzRZmZTXVg8okC7SJFZ,0.0162,0.588,0.742,8,3.98e-06,0.653,-6.757,1,0.0528,0.824,125.819,4
2021-03-05 04:41,La La Land Cast,Another Day Of Sun,150081,5kRBzRZmZTXVg8okC7SJFZ,0.0162,0.588,0.742,8,3.98e-06,0.653,-6.757,1,0.0528,0.824,125.819,4
2021-03-05 04:45,Gamno,Soosan Khanoom,217600,4Jn1zDsBsHIFyc8LvGLFGu,0.126,0.815,0.794,6,2.81e-05,0.0663,-8.382,0,0.0933,0.758,128.006,4
2021-03-05 04:47,Gamno,Soosan Khanoom,3605,4Jn1zDsBsHIFyc8LvGLFGu,0.126,0.815,0.794,6,2.81e-05,0.0663,-8.382,0,0.0933,0.758,128.006,4
2021-03-05 23:16,Ariana Grande,Dangerous Woman,5863,6RUhbFEhrvGISaQ8u2j2JN,0.0529,0.664,0.602,4,0.0,0.356,-5.369,0,0.0412,0.289,134.049,3
2021-03-05 23:19,Ariana Grande,Dangerous Woman,179089,6RUhbFEhrvGISaQ8u2j2JN,0.0529,0.664,0.602,4,0.0,0.356,-5.369,0,0.0412,0.289,134.049,3
2021-03-05 23:21,PSY,Gangnam Style (강남스타일),109646,03UrZgTINDqvnUMbbIMhql,0.00417,0.727,0.937,11,0.0,0.091,-2.871,0,0.286,0.749,132.067,4
2021-03-05 23:25,Ylvis,The Fox (What Does the Fox Say?),213708,5HOpkTTVcmZHnthgyxrIL8,0.107,0.703,0.867,6,0.0,0.119,-4.292,1,0.0453,0.546,128.008,4
2021-03-05 23:29,Ariana Grande,Into You,244453,1yjY7rpaAQvKwpdUliHx0d,0.0098,0.602,0.923,5,0.0,0.0561,-3.763,1,0.044,0.765,136.01,4
2021-03-05 23:33,Ariana Grande,Side To Side,226160,0rRjGruFonCGOt0S5zAJNQ,0.349,0.689,0.338,11,5.7e-05,0.0649,-7.634,0,0.0629,0.568,128.012,4
2021-03-05 23:37,Ariana Grande,Touch It,260000,24iwskv8LDFMYRZ6Sr9iyw,0.572,0.756,0.596,4,0.0,0.101,-9.644,1,0.452,0.673,94.869,4
2021-03-05 23:40,Ariana Grande,Problem,193920,1PNs0uGru3TcrA94kpyGnc,0.472,0.842,0.505,1,0.000322,0.117,-8.627,0,0.402,0.538,119.993,4
2021-03-05 23:40,Ariana Grande,One Last Time,7876,7xoUc6faLbCqZO6fQEYprd,0.093,0.628,0.593,8,1.65e-06,0.096,-5.036,1,0.0323,0.104,125.026,4
2021-03-05 23:41,Ariana Grande,Love Me Harder,50911,5J4ZkQpzMUFojo1CtAZYpn,0.00937,0.472,0.714,1,0.0,0.0764,-4.389,0,0.0334,0.24,98.992,4
2021-03-05 23:44,Justin Bieber,Hold On,170813,4nieHhXAQdDAt0wSgsXMfn,0.0106,0.658,0.634,1,0.0,0.132,-5.797,0,0.0413,0.29,139.98,4
2021-03-05 23:48,Bruno Mars,Leave The Door Open,242096,02VBYrHfVwfEWXk5DXyf0T,0.182,0.586,0.616,5,0.0,0.0927,-7.964,1,0.0324,0.719,148.088,4
2021-03-05 23:49,Lil Baby,Real As It Gets (feat. EST Gee),61779,7eX3um6NpOQKWJMGCi97XD,0.00471,0.779,0.705,6,0.0,0.0971,-5.891,0,0.163,0.196,140.005,4
2021-03-05 23:50,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),10479,5zFglKYiknIxks8geR8rcL,0.0377,0.713,0.676,10,0.0,0.154,-5.483,1,0.027,0.721,99.048,4
2021-03-05 23:50,DJ Snake,Selfish Love (with Selena Gomez),46058,3XoflnowYPFRPOh3uFvHcm,0.0206,0.723,0.646,5,0.352,0.0994,-7.973,0,0.102,0.443,110.971,4
2021-03-05 23:50,Bebe Rexha,Sacrifice,7094,1nH2PkJL1XoUq8oE6tBZoU,0.0296,0.735,0.795,11,3.18e-05,0.0678,-6.523,0,0.113,0.905,122.0,4
2021-03-05 23:51,Zara Larsson,Need Someone,28058,1UubQzL9nNulJW5DHqMKVO,0.0954,0.775,0.45,1,0.0,0.104,-8.752,1,0.112,0.554,79.987,4
2021-03-05 23:51,Ashe,Till Forever Falls Apart,12459,4x5YzxjrF9wvIIXJV7TveC,0.421,0.346,0.501,2,0.0,0.0657,-6.939,1,0.0364,0.299,99.855,4
2021-03-05 23:54,Nick Jonas,This Is Heaven,214624,41bqjWvbH0bkuaNqbHy54l,0.0377,0.646,0.785,2,0.0,0.0897,-4.801,0,0.0545,0.52,100.911,4
2021-03-06 01:08,Quinn XCII,We Don’t Talk Enough (with Alexander 23),9896,4IaizE26moyyMYn70TeFiX,0.76,0.586,0.185,5,1.07e-06,0.107,-14.343,1,0.0651,0.505,186.247,4
2021-03-06 05:56,Billy Joel,Uptown Girl,2837,5zA8vzDGqPl2AzZkEYQGKh,0.0755,0.701,0.944,4,0.0,0.601,-2.986,1,0.0455,0.792,128.993,4
2021-03-06 05:59,Billy Joel,Uptown Girl,193882,5zA8vzDGqPl2AzZkEYQGKh,0.0755,0.701,0.944,4,0.0,0.601,-2.986,1,0.0455,0.792,128.993,4
2021-03-06 06:03,Queen,Love Of My Life,216960,790YJcgHlN3SaosQCHlWzn,0.936,0.331,0.183,5,9.07e-06,0.115,-11.63,1,0.0287,0.26,79.195,4
2021-03-06 06:06,Tom Petty,Yer So Bad,185667,2ZS3jFe6p8UoVyrY5jWBlF,0.00771,0.569,0.55,7,0.0,0.179,-12.859,1,0.0275,0.746,90.454,4
2021-03-06 06:09,One Direction,Love You Goodbye,196933,1ZWLWVqeEMWMKTlteS0yLH,0.0928,0.546,0.657,1,0.0,0.119,-4.787,1,0.0332,0.361,133.188,4
2021-03-06 06:10,The Beatles,Eight Days A Week - Remastered 2009,40573,1Dg4dFJr3HW7sbA7vPejre,0.412,0.652,0.583,9,0.0,0.119,-7.811,1,0.038,0.744,138.134,4
2021-03-06 06:14,The Weeknd,I Feel It Coming,269187,3dhjNA0jGA8vHBQ1VdD6vV,0.428,0.773,0.819,0,0.0,0.0679,-5.946,0,0.118,0.585,92.987,4
2021-03-06 06:18,JP Cooper,September Song,220291,0zbzrhfVS9S2TszW3wLQZ7,0.054,0.614,0.615,0,0.0,0.0921,-6.7,0,0.0444,0.374,95.941,4
2021-03-06 06:22,Taylor Swift,Blank Space,231827,1p80LdxRV74UKvL8gnD7ky,0.085,0.753,0.678,5,1.64e-06,0.13,-5.421,1,0.0644,0.583,96.006,4
2021-03-06 06:26,Adele,Water Under the Bridge,240439,4jL6WWKFDqCOPo2hC3VhSS,0.0142,0.59,0.833,5,5.4e-06,0.105,-6.503,0,0.0615,0.538,94.963,4
2021-03-06 06:30,Coldplay,Paradise,278719,79EkGysjP2dL5GdpeQjRxT,0.432,0.306,0.664,9,7.5e-06,0.135,-6.07,1,0.0276,0.321,158.283,4
2021-03-06 06:35,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,55n9yjI6qqXh5F2mYvUc2y,0.0586,0.731,0.445,0,1.96e-05,0.14,-8.418,1,0.0533,0.106,117.97,4
2021-03-06 08:10,Alessia Cara,I'm Yours,65500,52ZAsLhFwhCZsExUpSdG5H,0.0886,0.646,0.633,1,0.0,0.116,-6.726,1,0.0711,0.505,94.875,4
2021-03-07 02:50,Alessia Cara,I'm Yours,163240,52ZAsLhFwhCZsExUpSdG5H,0.0886,0.646,0.633,1,0.0,0.116,-6.726,1,0.0711,0.505,94.875,4
2021-03-07 02:50,Neon Trees,Animal,13625,1fBl642IhJOE5U319Gy2Go,0.000346,0.482,0.833,5,0.0,0.365,-5.611,1,0.0449,0.74,148.039,4
2021-03-07 02:53,Nick Jonas,This Is Heaven,214623,41bqjWvbH0bkuaNqbHy54l,0.0377,0.646,0.785,2,0.0,0.0897,-4.801,0,0.0545,0.52,100.911,4
2021-03-07 02:56,Zara Larsson,Need Someone,177361,1UubQzL9nNulJW5DHqMKVO,0.0954,0.775,0.45,1,0.0,0.104,-8.752,1,0.112,0.554,79.987,4
2021-03-07 02:59,Conan Gray,Overdrive,183070,3QyoC6OvQUmpQwQZ18iaTs,0.0101,0.568,0.788,5,0.0,0.141,-6.28,1,0.0377,0.46,104.959,4
2021-03-07 03:02,Justin Bieber,Hold On,170813,4nieHhXAQdDAt0wSgsXMfn,0.0106,0.658,0.634,1,0.0,0.132,-5.797,0,0.0413,0.29,139.98,4
2021-03-07 03:06,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,0.0,0.15,-4.452,1,0.0261,0.638,103.014,4
2021-03-07 03:08,Taylor Swift,Eyes Open,87801,69Kzq3FMkDwiSFBQzRckFD,0.00102,0.696,0.628,2,0.428,0.272,-8.407,1,0.0274,0.701,100.038,4
2021-03-07 19:16,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
